inv_id,product_name,category,restock_date,expiry_date,days_to_expiry,shelf_life_days,qty_in,qty_sold,qty_damaged,qty_adjusted,qty_remaining,unit_price_ngn,total_revenue_ngn,store_city,storage_temp,demand_forecast,seasonality,holiday_promo,weather_condition,restock_count,weekly_sales_rate,sell_through_rate,wastage_rate,shelf_utilisation,purchase_frequency,total_units_sold_all,expiry_risk,sales_velocity,customer_preference,slow_mover,kaggle_store_id,kaggle_product_id,kaggle_region,data_source
INV063913,Golden Penny Macaroni 500g,Pasta & Noodles,2023-10-02,2024-03-30,0.0,180,104,9,0.0,1.0,96,524,4716,Ibadan,Ambient,20.45,Winter,1,Sunny,23,0.35,0.0865,0.0,1.0,0.0,0.0,Expired,Slow,Low,Yes,S001,P0013,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV064508,Malta Guinness Crate,Beverages,2023-10-08,2023-10-22,0.0,14,60,29,3.0,-2.0,26,12934,375086,Benin City,Cool,23.3,Winter,0,Snowy,22,14.5,0.4833,0.05,1.0,0.0,0.0,Expired,Moderate,Low,No,S001,P0008,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV023128,Cucumber 3pk,Fresh & Perishable,2022-08-20,2022-08-27,0.0,7,130,22,0.0,0.0,108,504,11088,Jos,Refrigerated,96.47,Autumn,0,Rainy,14,22.0,0.1692,0.0,1.0,0.0,0.0,Expired,Slow,Low,No,S002,P0008,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV018859,Cerelac Wheat 400g,Baby & Infant,2022-07-08,2023-01-04,0.0,180,130,5,3.0,0.0,122,5887,29435,Jos,Ambient,3.99,Summer,1,Snowy,1,0.1944,0.0385,0.0231,1.0,555.0,2921.0,Medium,Fast,Medium,Yes,S003,P0019,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV029133,Dangote Spaghetti 500g,Pasta & Noodles,2022-10-19,2023-04-17,0.0,180,130,18,0.0,1.0,113,523,9414,Ilorin,Ambient,51.68,Winter,0,Snowy,4,0.7,0.1385,0.0,1.0,0.0,0.0,Expired,Slow,Low,Yes,S002,P0013,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV036256,Matches 10 boxes,Household Essentials,2022-12-29,2023-12-29,0.0,365,78,6,1.0,0.0,71,470,2820,Uyo,Ambient,18.09,Autumn,0,Snowy,1,0.1151,0.0769,0.0128,1.0,0.0,0.0,High,Slow,Low,Yes,S003,P0016,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV016324,Golden Morn 500g,Pasta & Noodles,2022-06-13,2022-09-11,0.0,90,100,53,0.0,0.0,47,1199,63547,Onitsha,Ambient,56.01,Summer,0,Sunny,11,4.1222,0.53,0.0,1.0,0.0,0.0,Expired,Moderate,Low,No,S002,P0004,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV070572,Always Pads 14pk,Personal Care,2023-12-07,2024-12-06,0.0,365,108,72,1.0,2.0,37,1896,136512,Kaduna,Ambient,68.36,Autumn,0,Rainy,2,1.3808,0.6667,0.0093,1.0,0.0,0.0,Medium,Moderate,Medium,No,S004,P0012,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV017696,Lux Soap 6pk,Personal Care,2022-06-26,2023-06-26,0.0,365,130,32,5.0,-2.0,91,1881,60192,Port Harcourt,Ambient,106.28,Summer,1,Sunny,1,0.6137,0.2462,0.0385,1.0,0.0,0.0,High,Slow,Low,Yes,S005,P0016,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV021012,Gripe Water 150ml,Baby & Infant,2022-07-30,2023-07-30,0.0,365,130,7,5.0,0.0,118,2472,17304,Warri,Ambient,26.67,Autumn,0,Sunny,19,0.1342,0.0538,0.0385,1.0,0.0,0.0,High,Slow,Low,Yes,S001,P0012,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV033240,Pepsodent Toothpaste 100ml,Personal Care,2022-11-29,2024-11-28,0.0,730,130,66,1.0,0.0,63,770,50820,Kano,Ambient,230.35,Autumn,0,Cloudy,14,0.6329,0.5077,0.0077,1.0,0.0,0.0,Medium,Slow,Medium,No,S002,P0020,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV014600,Lux Soap 6pk,Personal Care,2022-05-26,2023-05-26,0.0,365,130,56,0.0,0.0,74,1952,109312,Enugu,Ambient,175.41,Winter,1,Sunny,8,1.074,0.4308,0.0,1.0,0.0,0.0,High,Moderate,Medium,No,S005,P0020,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV048606,Golden Morn 500g,Pasta & Noodles,2023-05-02,2023-07-31,0.0,90,121,32,1.0,0.0,88,1156,36992,Onitsha,Ambient,42.38,Autumn,1,Sunny,24,2.4889,0.2645,0.0083,1.0,0.0,0.0,Expired,Slow,Low,No,S001,P0006,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV053754,Sponge 3pk,Household Essentials,2023-06-22,2023-09-20,0.0,90,130,41,1.0,0.0,88,571,23411,Owerri,Ambient,109.29,Spring,1,Cloudy,14,3.1889,0.3154,0.0077,1.0,0.0,0.0,Expired,Moderate,Medium,No,S003,P0014,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV001799,Gala Sausage Roll,Snacks & Confectionery,2022-01-18,2022-02-01,0.0,14,130,50,0.0,-2.0,78,594,29700,Owerri,Ambient,197.82,Winter,1,Snowy,17,25.0,0.3846,0.0,1.0,570.0,3084.0,Expired,Moderate,High,No,S005,P0019,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV071363,SMA Gold 400g,Baby & Infant,2023-12-15,2024-12-14,0.0,365,63,21,2.0,0.0,40,15495,325395,Lagos,Ambient,34.51,Autumn,0,Sunny,17,0.4027,0.3333,0.0317,1.0,0.0,0.0,High,Slow,Low,No,S004,P0003,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV020771,Onions 1kg,Fresh & Perishable,2022-07-27,2022-08-10,0.0,14,130,104,0.0,0.0,23,640,66560,Jos,Refrigerated,238.43,Winter,0,Cloudy,21,52.0,0.8,0.0,1.0,556.0,3095.0,Expired,Fast,High,No,S004,P0011,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV052606,Lipton Tea 100 bags,Beverages,2023-06-11,2024-06-10,0.0,365,130,36,0.0,0.0,94,3907,140652,Lagos,Cool,65.85,Autumn,0,Sunny,13,0.6904,0.2769,0.0,1.0,0.0,0.0,High,Slow,Low,Yes,S001,P0006,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV048834,Aptamil 400g,Baby & Infant,2023-05-04,2024-05-03,0.0,365,130,36,1.0,0.0,93,15902,572472,Port Harcourt,Ambient,95.97,Autumn,0,Rainy,14,0.6904,0.2769,0.0077,1.0,0.0,0.0,High,Slow,Low,Yes,S002,P0014,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV051347,Air Freshener 300ml,Household Essentials,2023-05-29,2025-05-28,12.0,730,89,80,2.0,1.0,8,3039,243120,Abuja,Ambient,75.64,Summer,0,Sunny,9,0.7671,0.8989,0.0225,0.9836,0.0,0.0,Medium,Slow,Medium,No,S003,P0007,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV012744,Baby Rash Cream 60g,Baby & Infant,2022-05-08,2023-05-08,0.0,365,130,90,1.0,1.0,40,3151,283590,Ibadan,Ambient,330.07,Summer,1,Rainy,24,1.726,0.6923,0.0077,1.0,0.0,0.0,Expired,Slow,Medium,Yes,S003,P0004,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV016955,Olive Oil 500ml,Cooking Oils & Fats,2022-06-19,2024-06-18,0.0,730,92,88,0.0,0.0,4,9887,870056,Kano,Ambient,82.24,Winter,0,Cloudy,13,0.8438,0.9565,0.0,1.0,0.0,0.0,Low,Slow,Medium,No,S003,P0015,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV063772,Pepsodent Toothpaste 100ml,Personal Care,2023-09-30,2025-09-29,136.0,730,130,102,0.0,0.0,28,858,87516,Abuja,Ambient,326.35,Summer,1,Cloudy,8,0.9781,0.7846,0.0,0.8137,0.0,0.0,Low,Moderate,Medium,No,S004,P0012,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV052815,Groundnuts Roasted 500g,Snacks & Confectionery,2023-06-13,2023-09-11,0.0,90,130,109,1.0,0.0,20,645,70305,Owerri,Ambient,291.76,Autumn,1,Cloudy,24,8.4778,0.8385,0.0077,1.0,0.0,0.0,Expired,Fast,High,No,S001,P0015,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV071694,Pampers Small 36pk,Baby & Infant,2023-12-18,2024-12-17,0.0,365,130,71,2.0,0.0,57,16926,1201746,Onitsha,Ambient,185.38,Summer,0,Cloudy,20,1.3616,0.5462,0.0154,1.0,581.0,3167.0,Medium,Moderate,High,No,S005,P0014,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV041337,Morning Fresh 500ml,Personal Care,2023-02-18,2024-02-18,0.0,365,130,56,1.0,1.0,74,3008,168448,Onitsha,Ambient,212.43,Autumn,1,Sunny,13,1.074,0.4308,0.0077,1.0,0.0,0.0,High,Moderate,Medium,No,S002,P0017,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV043957,Peak Milk Tin 400g,Beverages,2023-03-16,2023-06-14,0.0,90,130,117,2.0,0.0,11,2681,313677,Onitsha,Cool,167.13,Summer,1,Cloudy,23,9.1,0.9,0.0154,1.0,569.0,3015.0,Expired,Fast,High,No,S003,P0017,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV053923,Gala Sausage Roll,Snacks & Confectionery,2023-06-24,2023-07-08,0.0,14,130,19,5.0,0.0,106,459,8721,Ibadan,Ambient,37.75,Spring,0,Cloudy,18,9.5,0.1462,0.0385,1.0,570.0,3084.0,Expired,Slow,High,No,S002,P0003,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV064275,Okra 500g,Fresh & Perishable,2023-10-05,2023-10-12,0.0,7,66,66,1.0,0.0,0,898,59268,Abuja,Refrigerated,78.35,Summer,0,Sunny,6,66.0,1.0,0.0152,1.0,0.0,0.0,Expired,Fast,Medium,No,S004,P0015,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV067454,Bleach 1L,Household Essentials,2023-11-06,2024-11-05,0.0,365,130,96,0.0,0.0,34,1520,145920,Lagos,Ambient,136.52,Summer,1,Snowy,3,1.8411,0.7385,0.0,1.0,570.0,3130.0,Medium,Moderate,High,No,S003,P0014,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV042264,Washing Up Liquid 750ml,Household Essentials,2023-02-27,2024-02-27,0.0,365,130,116,0.0,0.0,14,1620,187920,Onitsha,Ambient,165.24,Spring,0,Snowy,9,2.2247,0.8923,0.0,1.0,0.0,0.0,Low,Moderate,High,No,S004,P0004,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV043016,SMA Gold 400g,Baby & Infant,2023-03-07,2024-03-06,0.0,365,130,81,0.0,0.0,49,16229,1314549,Ibadan,Ambient,176.41,Winter,0,Snowy,14,1.5534,0.6231,0.0,1.0,0.0,0.0,Medium,Moderate,Medium,No,S001,P0016,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV027759,Indomie Noodles 70g,Snacks & Confectionery,2022-10-05,2022-12-04,0.0,60,130,57,1.0,0.0,72,207,11799,Ilorin,Ambient,106.08,Spring,0,Rainy,21,6.65,0.4385,0.0077,1.0,533.0,2895.0,Expired,Moderate,High,No,S003,P0019,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV019354,Matches 10 boxes,Household Essentials,2022-07-13,2023-07-13,0.0,365,130,31,0.0,0.0,99,595,18445,Onitsha,Ambient,113.39,Summer,0,Rainy,5,0.5945,0.2385,0.0,1.0,0.0,0.0,High,Slow,Low,Yes,S003,P0014,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV008924,Hollandia Yoghurt 1L,Beverages,2022-03-31,2022-04-07,0.0,7,130,19,1.0,0.0,110,2745,52155,Onitsha,Cool,30.96,Winter,1,Snowy,21,19.0,0.1462,0.0077,1.0,556.0,3086.0,Expired,Slow,High,No,S002,P0004,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV066045,SMA Gold 400g,Baby & Infant,2023-10-23,2024-10-22,0.0,365,130,48,1.0,0.0,81,15649,751152,Owerri,Ambient,69.51,Winter,1,Sunny,24,0.9205,0.3692,0.0077,1.0,0.0,0.0,High,Slow,Medium,No,S003,P0005,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV013586,Air Freshener 300ml,Household Essentials,2022-05-16,2024-05-15,0.0,730,130,59,2.0,2.0,71,3629,214111,Jos,Ambient,124.99,Spring,0,Cloudy,14,0.5658,0.4538,0.0154,1.0,0.0,0.0,High,Slow,Medium,No,S005,P0006,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV029602,Pepsodent Toothpaste 100ml,Personal Care,2022-10-24,2024-10-23,0.0,730,130,87,0.0,0.0,43,825,71775,Benin City,Ambient,135.86,Summer,0,Snowy,16,0.8342,0.6692,0.0,1.0,0.0,0.0,Medium,Slow,Medium,No,S001,P0002,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV005253,Foil Cling Film,Household Essentials,2022-02-22,2023-02-22,0.0,365,130,110,0.0,0.0,20,1781,195910,Lagos,Ambient,125.82,Summer,0,Snowy,1,2.1096,0.8462,0.0,1.0,0.0,0.0,Low,Moderate,High,No,S003,P0013,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV036551,Jam Strawberry 450g,Canned & Packaged Foods,2023-01-01,2024-01-01,0.0,365,96,7,5.0,0.0,84,3030,21210,Owerri,Ambient,1.0,Spring,1,Snowy,10,0.1342,0.0729,0.0521,1.0,0.0,0.0,High,Slow,Low,Yes,S003,P0011,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV020872,Harpic Toilet Cleaner,Personal Care,2022-07-28,2024-07-27,0.0,730,130,27,3.0,-1.0,99,2396,64692,Warri,Ambient,42.41,Autumn,0,Sunny,1,0.2589,0.2077,0.0231,1.0,0.0,0.0,High,Slow,Low,Yes,S004,P0012,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV055498,Ugu Leaves Bunch,Fresh & Perishable,2023-07-09,2023-07-13,0.0,4,130,114,0.0,1.0,17,449,51186,Port Harcourt,Refrigerated,414.0,Summer,1,Sunny,23,199.5,0.8769,0.0,1.0,0.0,0.0,Expired,Fast,High,No,S005,P0018,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV056403,Matches 10 boxes,Household Essentials,2023-07-19,2024-07-18,0.0,365,130,17,0.0,0.0,112,473,8041,Port Harcourt,Ambient,43.83,Summer,1,Cloudy,7,0.326,0.1308,0.0,1.0,0.0,0.0,High,Slow,Low,Yes,S001,P0003,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV053715,Baby Rash Cream 60g,Baby & Infant,2023-06-22,2024-06-21,0.0,365,130,126,0.0,-2.0,2,2927,368802,Benin City,Ambient,133.85,Summer,0,Snowy,18,2.4164,0.9692,0.0,1.0,0.0,0.0,Low,Fast,High,No,S001,P0015,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV042053,Golden Penny Macaroni 500g,Pasta & Noodles,2023-02-25,2023-08-24,0.0,180,130,122,0.0,0.0,6,659,80398,Kano,Ambient,169.96,Summer,0,Snowy,18,4.7444,0.9385,0.0,1.0,0.0,0.0,Expired,Fast,High,No,S003,P0013,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV033037,Digestive Biscuits 200g,Snacks & Confectionery,2022-11-27,2023-02-25,0.0,90,130,11,1.0,-1.0,117,950,10450,Owerri,Ambient,29.04,Winter,0,Snowy,5,0.8556,0.0846,0.0077,1.0,0.0,0.0,Low,Fast,High,Yes,S002,P0017,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV038296,Popcorn Caramel 150g,Snacks & Confectionery,2023-01-18,2023-03-04,0.0,45,117,47,0.0,-2.0,68,754,35438,Lagos,Ambient,60.32,Summer,1,Sunny,24,7.3111,0.4017,0.0,1.0,0.0,0.0,Expired,Moderate,Medium,No,S005,P0016,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV047712,Lux Soap 6pk,Personal Care,2023-04-23,2024-04-22,0.0,365,130,118,1.0,0.0,11,2160,254880,Uyo,Ambient,162.59,Autumn,0,Rainy,4,2.263,0.9077,0.0077,1.0,0.0,0.0,Low,Moderate,High,No,S001,P0012,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV026292,Iodised Salt 1kg,Condiments & Seasonings,2022-09-20,2024-09-19,0.0,730,130,73,0.0,0.0,57,246,17958,Ibadan,Ambient,159.04,Winter,1,Snowy,12,0.7,0.5615,0.0,1.0,0.0,0.0,Medium,Slow,Medium,No,S005,P0012,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV040852,Candles 10pk,Household Essentials,2023-02-13,2024-02-13,0.0,365,130,33,0.0,2.0,99,778,25674,Port Harcourt,Ambient,117.39,Spring,1,Rainy,4,0.6329,0.2538,0.0,1.0,0.0,0.0,High,Slow,Low,Yes,S003,P0012,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV014039,Curry Powder 200g,Condiments & Seasonings,2022-05-21,2022-08-19,0.0,90,130,12,0.0,0.0,118,521,6252,Warri,Ambient,36.9,Summer,0,Rainy,5,0.9333,0.0923,0.0,1.0,0.0,0.0,Expired,Slow,Low,No,S002,P0019,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV066118,Harpic Toilet Cleaner,Personal Care,2023-10-24,2025-10-23,160.0,730,130,125,0.0,-1.0,0,2750,343750,Lagos,Ambient,133.12,Autumn,1,Snowy,12,1.1986,0.9615,0.0,0.7808,0.0,0.0,Low,Moderate,High,No,S001,P0018,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV064458,Cabin Biscuits 200g,Snacks & Confectionery,2023-10-07,2024-01-05,0.0,90,76,23,0.0,0.0,53,600,13800,Lagos,Ambient,24.38,Summer,1,Sunny,14,1.7889,0.3026,0.0,1.0,0.0,0.0,Expired,Moderate,Low,No,S003,P0018,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV026788,Margarine 500g,Cooking Oils & Fats,2022-09-25,2022-12-24,0.0,90,130,17,0.0,0.0,113,2857,48569,Ibadan,Ambient,43.6,Winter,1,Snowy,19,1.3222,0.1308,0.0,1.0,0.0,0.0,High,Fast,High,No,S005,P0008,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV031459,Candles 10pk,Household Essentials,2022-11-11,2023-11-11,0.0,365,130,43,0.0,0.0,87,961,41323,Ilorin,Ambient,148.49,Spring,1,Rainy,19,0.8247,0.3308,0.0,1.0,0.0,0.0,High,Slow,Medium,No,S003,P0019,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV065057,Always Pads 14pk,Personal Care,2023-10-13,2024-10-12,0.0,365,130,117,2.0,1.0,12,1968,230256,Ibadan,Ambient,208.64,Autumn,0,Snowy,5,2.2438,0.9,0.0154,1.0,0.0,0.0,Low,Moderate,High,No,S003,P0017,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV023739,Harpic Toilet Cleaner,Personal Care,2022-08-26,2024-08-25,0.0,730,130,87,0.0,0.0,43,2523,219501,Port Harcourt,Ambient,292.67,Summer,1,Sunny,13,0.8342,0.6692,0.0,1.0,0.0,0.0,Medium,Slow,Medium,No,S002,P0019,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV007706,Tissue Paper 12 rolls,Household Essentials,2022-03-19,2023-03-19,0.0,365,130,85,0.0,0.0,45,2506,213010,Ibadan,Ambient,252.76,Winter,0,Snowy,1,1.6301,0.6538,0.0,1.0,539.0,2783.0,Medium,Moderate,High,No,S001,P0006,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV017250,Ariel Detergent 1kg,Personal Care,2022-06-22,2023-06-22,0.0,365,130,69,0.0,0.0,61,2133,147177,Abuja,Ambient,239.22,Autumn,1,Snowy,17,1.3233,0.5308,0.0,1.0,0.0,0.0,Medium,Moderate,Medium,No,S003,P0010,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV018846,Cerelac Wheat 400g,Baby & Infant,2022-07-08,2023-01-04,0.0,180,130,18,1.0,2.0,113,4718,84924,Lagos,Ambient,23.91,Autumn,0,Snowy,14,0.7,0.1385,0.0077,1.0,555.0,2921.0,Expired,Slow,High,Yes,S003,P0006,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV004564,Vaseline Body Lotion 400ml,Personal Care,2022-02-15,2024-02-15,0.0,730,130,102,1.0,0.0,27,3305,337110,Enugu,Ambient,157.71,Spring,0,Sunny,4,0.9781,0.7846,0.0077,1.0,0.0,0.0,Medium,Moderate,High,No,S004,P0004,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV008198,Pepsodent Toothpaste 100ml,Personal Care,2022-03-23,2024-03-22,0.0,730,76,44,0.0,-1.0,31,730,32120,Abuja,Ambient,62.92,Summer,1,Rainy,16,0.4219,0.5789,0.0,1.0,0.0,0.0,Medium,Slow,Medium,No,S005,P0018,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV007593,Plantain Bunch,Fresh & Perishable,2022-03-17,2022-03-24,0.0,7,130,124,1.0,0.0,5,2921,362204,Benin City,Refrigerated,329.31,Summer,1,Snowy,18,124.0,0.9538,0.0077,1.0,586.0,3252.0,Expired,Fast,High,No,S005,P0013,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV039539,Vaseline Body Lotion 400ml,Personal Care,2023-01-31,2025-01-30,0.0,730,116,114,0.0,0.0,2,2760,314640,Jos,Ambient,125.88,Summer,0,Sunny,8,1.0932,0.9828,0.0,1.0,0.0,0.0,Low,Moderate,High,No,S002,P0019,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV044394,Macaroni 500g,Pasta & Noodles,2023-03-20,2023-09-16,0.0,180,130,105,0.0,0.0,25,572,60060,Onitsha,Ambient,250.94,Autumn,0,Snowy,20,4.0833,0.8077,0.0,1.0,0.0,0.0,Medium,Slow,Medium,No,S005,P0014,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV066534,Coca-Cola Crate 24,Beverages,2023-10-28,2023-11-11,0.0,14,130,90,0.0,0.0,40,13356,1202040,Lagos,Cool,185.04,Spring,0,Rainy,2,45.0,0.6923,0.0,1.0,526.0,2780.0,Expired,Fast,High,No,S002,P0014,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV048204,Nivea Body Lotion 400ml,Personal Care,2023-04-28,2025-04-27,0.0,730,130,104,2.0,0.0,24,3948,410592,Ilorin,Ambient,162.9,Autumn,0,Sunny,16,0.9973,0.8,0.0154,1.0,0.0,0.0,Low,Moderate,High,No,S001,P0004,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV052095,Teething Gel 15g,Baby & Infant,2023-06-05,2024-06-04,0.0,365,130,0,0.0,0.0,130,2550,0,Warri,Ambient,6.69,Winter,0,Sunny,23,0.0,0.0,0.0,1.0,0.0,0.0,High,Slow,Low,Yes,S005,P0015,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV069267,Macaroni 500g,Pasta & Noodles,2023-11-24,2024-05-22,0.0,180,130,20,5.0,0.0,105,526,10520,Port Harcourt,Ambient,44.66,Autumn,0,Snowy,16,0.7778,0.1538,0.0385,1.0,0.0,0.0,Expired,Slow,Low,Yes,S004,P0007,South,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV052651,Tissue Paper 12 rolls,Household Essentials,2023-06-11,2024-06-10,0.0,365,130,87,0.0,0.0,43,3228,280836,Ibadan,Ambient,88.02,Spring,1,Sunny,18,1.6685,0.6692,0.0,1.0,539.0,2783.0,Medium,Moderate,High,No,S003,P0011,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV059942,Washing Up Liquid 750ml,Household Essentials,2023-08-23,2024-08-22,0.0,365,130,40,2.0,0.0,88,1896,75840,Kaduna,Ambient,87.23,Winter,0,Cloudy,14,0.7671,0.3077,0.0154,1.0,0.0,0.0,High,Slow,Medium,No,S003,P0002,East,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV056113,Baby Wipes 80pk,Baby & Infant,2023-07-16,2024-07-15,0.0,365,130,80,5.0,0.0,45,3261,260880,Ilorin,Ambient,117.07,Winter,0,Snowy,5,1.5342,0.6154,0.0385,1.0,0.0,0.0,Medium,Moderate,Medium,No,S001,P0013,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV052893,Huggies Medium 32pk,Baby & Infant,2023-06-13,2024-06-12,0.0,365,130,32,3.0,1.0,96,17558,561856,Kaduna,Ambient,49.78,Autumn,0,Rainy,3,0.6137,0.2462,0.0231,1.0,533.0,2766.0,Low,Fast,High,Yes,S005,P0013,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV015360,Morning Fresh 500ml,Personal Care,2022-06-03,2023-06-03,0.0,365,117,55,0.0,1.0,63,2978,163790,Uyo,Ambient,72.36,Spring,0,Snowy,8,1.0548,0.4701,0.0,1.0,0.0,0.0,High,Moderate,Medium,No,S003,P0020,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV022884,Always Pads 14pk,Personal Care,2022-08-17,2023-08-17,0.0,365,130,103,1.0,-2.0,24,1777,183031,Kaduna,Ambient,180.11,Autumn,0,Sunny,6,1.9753,0.7923,0.0077,1.0,0.0,0.0,Medium,Moderate,High,No,S005,P0004,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV029910,Gillette Razor 5pk,Personal Care,2022-10-27,2023-10-27,0.0,365,127,61,2.0,-1.0,63,2888,176168,Kaduna,Ambient,80.5,Spring,0,Rainy,18,1.1699,0.4803,0.0157,1.0,0.0,0.0,High,Moderate,Medium,No,S001,P0010,West,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
INV018693,7UP Crate 24,Beverages,2022-07-06,2022-07-20,0.0,14,130,22,5.0,-2.0,101,11786,259292,Aba,Cool,44.75,Spring,0,Cloudy,17,11.0,0.1692,0.0385,1.0,0.0,0.0,Expired,Slow,Low,No,S005,P0013,North,Kaggle Retail Store Inventory Forecasting Dataset (Nigerian market adaptation)
